filename,waveform,n_samples,dominant_freq_hz,dominant_amp_nm,harmonic_ratio_2,harmonic_ratio_3,harmonic_ratio_4,harmonic_ratio_5,odd_even_harmonic_ratio,thd_pct,spectral_entropy,spectral_centroid_hz,spectral_flatness,band_energy_ratio,num_spectral_peaks,rms_nm,peak_nm,crest_factor,skewness,kurtosis,zero_cross_rate,peak_density_hz,sine_residual_pct,sine_phase_lag_deg,q1_peak_nm,q1_mean_nm,q1_rms_nm,q1_sine_residual_pct,q2_peak_nm,q2_mean_nm,q2_rms_nm,q2_sine_residual_pct,q3_peak_nm,q3_mean_nm,q3_rms_nm,q3_sine_residual_pct,q4_peak_nm,q4_mean_nm,q4_rms_nm,q4_sine_residual_pct,amplitude_drift_nm,worst_quarter,fopdt_phase_lag_deg,fopdt_attenuation,v_drive_est_v,hysteresis_nm,half_cycle_asymmetry,square_duty_cycle,square_edge_sharpness,noise_kurtosis,noise_gaussianity_err,noise_autocorr_lag1,ramp_rise_linearity,ramp_fall_linearity,ramp_asymmetry,pulse_crest_factor,pulse_duty_cycle,pulse_ringing_ratio
noise_11_Run3_1_absolute.csv,noise,18121,120.0265,44.146923,0.067208,0.284358,0.015726,0.0,16.972198,29.2615,5.9196,167.3885,0.736984,0.0374,23,45.232985,80.123912,1.7714,-0.0013,3.0583,181.2814,80.1832,,,89.17,-0.3,54.66,,89.17,0.91,55.31,,89.17,3.35,53.08,,89.17,-3.96,52.65,,0.0,q1,10.893,0.982687,0.2146,,,,,3.0583,0.0583,0.477254,,,,,,
noise_12_Run1_1_absolute.csv,noise,16442,119.9976,37.142534,0.415534,0.021102,0.160598,0.0,0.002244,44.5989,5.3267,166.9917,0.737041,0.0449,22,39.086904,104.585932,2.6757,0.4387,1.9674,234.7646,117.3823,,,51.73,0.61,37.84,,51.73,0.61,37.84,,51.73,0.61,37.84,,51.73,-1.83,37.05,,0.0,q1,10.891,0.982695,0.2801,,,,,1.9674,1.0326,0.476854,,,,,,
noise_12_Run2_1_absolute.csv,noise,15523,119.951,31.463057,0.412129,0.154698,0.085361,0.0,0.135102,44.8406,6.807,172.649,0.750263,0.0888,40,37.238124,96.755252,2.5983,0.6111,2.9743,210.2686,105.1343,,,87.04,3.04,43.73,,87.04,-4.26,49.12,,87.04,-0.61,53.26,,87.04,1.83,51.04,,0.0,q1,10.886,0.982708,0.2591,,,,,2.9743,0.0257,0.445637,,,,,,
noise_12_Run3_1_absolute.csv,noise,19390,119.9587,48.234578,0.247307,0.068894,0.164395,0.0,0.053822,30.4849,5.1862,164.7267,0.742187,0.0402,19,41.481106,100.804547,2.4301,0.1909,2.5196,232.8004,116.4002,,,96.47,2.13,36.86,,61.78,0.91,33.35,,61.78,-0.3,32.53,,61.78,-2.74,30.82,,34.69,q1,10.887,0.982706,0.2699,,,,,2.5196,0.4804,0.475148,,,,,,
noise_13_Run1_1_absolute.csv,noise,22257,120.0072,43.824301,0.240647,0.038122,0.218188,0.0,0.013773,32.7063,4.8357,162.2656,0.746152,0.0358,19,43.19321,106.433636,2.4641,-0.0278,2.2093,239.8347,119.9173,,,103.47,4.87,45.38,,103.47,-1.22,51.43,,103.47,-2.43,52.92,,103.47,-1.22,49.52,,0.0,q1,10.891,0.982693,0.285,,,,,2.2093,0.7907,0.507873,,,,,,
noise_13_Run2_1_absolute.csv,noise,14889,120.0215,44.618591,0.244782,0.124774,0.117258,0.0,0.211334,29.8725,4.7246,162.6601,0.737173,0.029,17,38.910251,111.078638,2.8547,0.3783,1.1797,239.5057,119.6857,,,49.6,0.91,38.5,,49.6,0.91,38.5,,49.6,-1.52,37.86,,49.6,-0.3,38.19,,0.0,q1,10.893,0.982688,0.2975,,,,,1.1797,1.8203,0.502536,,,,,,
noise_13_Run3_1_absolute.csv,noise,18971,120.0253,47.568604,0.02392,0.210224,0.015531,0.0,54.334995,21.215,4.1883,157.3519,0.731803,0.0203,16,39.601555,119.096823,3.0074,0.022,1.0173,239.9452,119.9199,,,41.08,2.13,39.61,,41.08,-0.3,39.52,,41.08,-2.74,39.43,,41.08,0.91,39.57,,0.0,q1,10.893,0.982687,0.3189,,,,,1.0173,1.9827,0.51999,,,,,,
noise_14_Run1_1_absolute.csv,noise,18200,119.9451,36.171889,0.428297,0.027003,0.155613,0.0,0.003511,45.649,5.4484,168.1647,0.735368,0.0476,24,38.826739,102.352545,2.6361,0.4756,2.2255,228.7363,114.3407,,,95.25,-1.52,51.75,,95.25,-1.52,55.35,,95.25,4.56,44.73,,95.25,-1.52,47.89,,0.0,q1,10.886,0.98271,0.2741,,,,,2.2255,0.7745,0.47252,,,,,,
noise_14_Run2_1_absolute.csv,noise,16904,120.0308,43.094678,0.261737,0.066093,0.215606,0.0,0.037987,34.5486,4.634,162.5945,0.736703,0.0328,21,42.522039,106.792124,2.5115,0.0254,2.1427,240.0024,119.9716,,,108.34,-2.43,42.34,,49.91,1.22,38.51,,108.34,2.43,41.24,,108.34,-1.22,44.84,,58.43,q1,10.893,0.982686,0.286,,,,,2.1427,0.8573,0.501307,,,,,,
noise_14_Run3_1_absolute.csv,noise,19907,120.0583,38.782412,0.336866,0.108024,0.13289,0.0,0.088984,37.7899,5.1384,164.5206,0.74312,0.0392,22,38.944344,109.232218,2.8048,0.4099,1.3841,238.4588,119.2043,,,46.26,-2.43,38.57,,46.26,3.65,39.61,,111.99,0.0,43.65,,111.99,-1.22,45.63,,65.73,q3,10.896,0.982678,0.2925,,,,,1.3841,1.6159,0.495158,,,,,,
noise_1_Run1_1_absolute.csv,noise,20924,120.0057,23.754616,0.667675,0.306716,0.070282,0.0,0.208716,73.8109,7.5824,190.2013,0.762164,0.0946,38,28.8314,66.65263,2.3118,-1.8792,4.5316,174.6798,87.316,,,64.21,-5.78,35.25,,64.21,-2.13,32.6,,64.21,5.17,26.5,,64.21,2.74,28.68,,0.0,q1,10.891,0.982693,0.1785,,,,,4.5316,1.5316,0.342107,,,,,,
noise_1_Run2_1_absolute.csv,noise,24786,119.9871,1.100227,0.772141,0.579499,0.303255,0.0,0.487993,101.1921,12.4476,200.9183,0.798768,0.2799,1691,8.924785,80.084878,8.9733,8.1381,75.9364,19.043,9.5215,,,77.6,-0.3,9.74,,1.52,-1.52,1.52,,77.6,-0.3,9.74,,77.6,2.13,16.74,,76.08,q1,10.89,0.982698,0.2145,,,,,75.9364,72.9364,0.226243,,,,,,
noise_1_Run3_1_absolute.csv,noise,25504,119.9812,18.118758,0.809483,0.449116,0.168369,0.0,0.295059,94.0912,8.2032,194.4394,0.763025,0.1233,56,27.577383,147.181685,5.337,2.0405,5.3222,164.9153,82.4577,,,77.6,2.13,16.74,,1.52,-1.52,1.52,,1.52,-1.52,1.52,,77.6,0.91,13.69,,76.08,q1,10.889,0.9827,0.3941,,,,,5.3222,2.3222,0.318291,,,,,,
noise_2_Run1_1_absolute.csv,noise,20416,120.0039,14.136603,0.779098,0.510453,0.268476,0.0,0.383703,96.9348,9.2209,206.4834,0.75842,0.1387,101,23.734064,86.995319,3.6654,2.6545,8.143,133.8166,66.9083,,,69.39,-1.22,24.56,,69.39,1.22,27.36,,69.39,-0.0,25.99,,69.39,-0.0,25.99,,0.0,q1,10.891,0.982693,0.233,,,,,8.143,5.143,0.255285,,,,,,
noise_2_Run2_1_absolute.csv,noise,19009,120.0484,30.370322,0.667951,0.156433,0.084261,0.0,0.05399,69.118,5.8263,177.6,0.758785,0.0495,24,34.6348,58.682211,1.6943,1.1041,2.219,228.1551,114.0512,,,61.17,-2.13,31.72,,61.17,3.96,35.63,,61.17,2.74,34.88,,61.17,-4.56,30.02,,0.0,q1,10.895,0.982681,0.1571,,,,,2.219,0.781,0.404574,,,,,,
noise_2_Run3_1_absolute.csv,noise,18757,120.0085,45.668568,0.086705,0.266639,0.065202,0.0,6.040979,28.7864,3.9619,158.1526,0.74076,0.0189,5,39.561939,39.631603,1.0018,0.0035,1.0,240.0171,120.0085,,,46.87,0.61,39.0,,46.87,0.61,39.0,,46.87,-0.61,38.77,,46.87,-0.61,38.77,,0.0,q1,10.892,0.982692,0.1061,,,,,1.0,2.0,0.519939,,,,,,
noise_3_Run1_1_absolute.csv,noise,30859,120.0298,37.059807,0.300656,0.120622,0.08637,0.0,0.148688,33.5266,5.4544,164.461,0.754875,0.038,17,37.731144,51.457907,1.3638,-0.6306,1.3976,210.4086,105.1881,,,44.74,-2.74,38.86,,44.74,-0.3,39.18,,44.74,0.91,39.34,,44.74,2.13,39.5,,0.0,q1,10.893,0.982686,0.1378,,,,,1.3976,1.6024,0.537335,,,,,,
noise_3_Run2_1_absolute.csv,noise,21472,120.0168,33.393197,0.504832,0.116378,0.066627,0.0,0.052233,52.2339,6.2044,174.3539,0.747529,0.0681,30,34.965028,100.113675,2.8633,1.0569,2.1365,219.3554,109.6777,,,67.56,3.04,30.85,,67.56,3.04,30.85,,67.56,-10.35,14.21,,67.56,4.26,31.94,,0.0,q1,10.892,0.98269,0.2681,,,,,2.1365,0.8635,0.437385,,,,,,
noise_3_Run3_1_absolute.csv,noise,28721,119.9819,36.542504,0.324414,0.108447,0.08276,0.0,0.10492,35.193,5.9043,166.5936,0.74737,0.0482,23,36.776125,54.145158,1.4723,-0.7931,1.629,212.8408,106.403,,,39.56,-1.83,39.56,,39.56,-0.61,39.56,,39.56,1.83,39.56,,39.56,0.61,39.56,,0.0,q1,10.889,0.9827,0.145,,,,,1.629,1.371,0.50736,,,,,,
noise_4_Run1_1_absolute.csv,noise,25554,119.9812,41.959866,0.370704,0.066635,0.126906,0.0,0.028922,39.745,5.0859,166.4385,0.747619,0.0351,18,37.77503,130.668855,3.4591,0.6281,1.4276,235.8144,117.868,,,53.87,-2.13,36.05,,53.87,5.17,38.84,,53.87,0.3,37.0,,53.87,-3.35,35.56,,0.0,q1,10.889,0.9827,0.3499,,,,,1.4276,1.5724,0.481798,,,,,,
noise_4_Run2_1_absolute.csv,noise,18261,119.9825,42.94715,0.27289,0.129397,0.141401,0.0,0.177249,33.3477,4.8254,163.1892,0.737889,0.0305,19,38.564381,48.390386,1.2548,0.4579,1.2096,239.0888,119.5444,,,46.56,-0.91,38.77,,46.56,-2.13,38.55,,46.56,1.52,39.21,,46.56,1.52,39.21,,0.0,q1,10.889,0.982699,0.1296,,,,,1.2096,1.7904,0.496745,,,,,,
noise_4_Run3_1_absolute.csv,noise,19664,119.9654,48.074982,0.147527,0.23067,0.093165,0.0,1.747754,28.9228,4.126,158.6447,0.727497,0.021,15,39.28185,44.261798,1.1268,0.2393,1.0573,239.9308,119.9654,,,49.6,-1.52,37.86,,49.6,-0.3,38.19,,49.6,2.13,38.82,,49.6,-0.3,38.19,,0.0,q1,10.888,0.982704,0.1185,,,,,1.0573,1.9427,0.51325,,,,,,
noise_5_Run1_1_absolute.csv,noise,19686,119.9837,26.492739,0.549975,0.260285,0.051805,0.0,0.222012,61.0659,6.8855,176.6549,0.744116,0.0969,43,32.778801,93.284005,2.8459,1.1405,3.7889,188.0016,93.9754,,,64.82,-3.35,27.53,,64.82,1.52,31.69,,64.82,1.52,31.69,,93.43,0.3,41.39,,28.61,q4,10.889,0.982699,0.2498,,,,,3.7889,0.7889,0.392127,,,,,,
noise_5_Run2_1_absolute.csv,noise,34857,120.0333,28.071309,0.478324,0.093726,0.055249,0.0,0.037889,49.0542,7.0692,168.3908,0.755842,0.1235,34,33.200868,96.570914,2.9087,1.263,2.8601,193.3041,96.652,,,65.43,-1.52,28.59,,65.43,0.91,30.71,,65.43,-1.52,28.59,,65.43,2.13,31.72,,0.0,q1,10.894,0.982685,0.2586,,,,,2.8601,0.1399,0.441112,,,,,,
noise_5_Run3_1_absolute.csv,noise,16232,120.0099,39.528587,0.274725,0.081352,0.069317,0.0,0.08244,29.4783,5.6721,162.306,0.743561,0.0558,20,37.620915,51.802042,1.3769,0.6507,1.4234,230.1626,115.0813,,,52.65,-0.91,37.01,,52.65,-2.13,36.58,,52.65,1.52,37.86,,52.65,1.52,37.86,,0.0,q1,10.892,0.982692,0.1387,,,,,1.4234,1.5766,0.490931,,,,,,
noise_6_Run1_1_absolute.csv,noise,20366,120.0039,16.055896,0.570223,0.389977,0.113138,0.0,0.450007,70.0027,8.6056,192.3083,0.761074,0.1347,66,25.985085,87.721732,3.3758,-2.039,6.9195,136.502,4.6646,,,76.69,-1.22,16.65,,76.69,-1.22,16.65,,76.69,1.22,9.81,,76.69,1.22,9.81,,0.0,q1,10.891,0.982693,0.2349,,,,,6.9195,3.9195,0.323931,,,,,,
noise_6_Run2_1_absolute.csv,noise,15201,119.9921,29.211631,0.566629,0.240335,0.013452,0.0,0.179801,61.5639,6.3704,181.1635,0.744364,0.0792,35,32.728215,95.874282,2.9294,-1.3219,3.0293,207.4863,103.7432,,,68.47,-3.96,30.95,,68.47,4.56,21.57,,68.47,-1.52,28.59,,68.47,0.91,26.01,,0.0,q1,10.89,0.982697,0.2567,,,,,3.0293,0.0293,0.382725,,,,,,
noise_6_Run3_1_absolute.csv,noise,14344,119.9805,8.311516,0.728365,0.447469,0.25953,0.0,0.334902,89.3364,9.6882,204.9601,0.764344,0.194,264,20.615356,84.893918,4.118,3.2614,11.7576,98.1595,49.0798,,,68.78,3.04,29.82,,68.78,-1.83,24.6,,68.78,-0.61,26.0,,68.78,-0.61,26.0,,0.0,q1,10.889,0.9827,0.2273,,,,,11.7576,8.7576,0.274944,,,,,,
noise_7_Run1_1_absolute.csv,noise,23574,120.0051,15.879707,0.735952,0.458075,0.184133,0.0,0.36459,88.6207,8.5054,202.5845,0.756658,0.1153,59,25.602997,88.193019,3.4446,-2.2759,6.7558,143.9298,71.9437,,,67.56,3.04,24.72,,67.56,-1.83,29.72,,67.56,1.83,26.06,,67.56,-3.04,30.85,,0.0,q1,10.891,0.982693,0.2362,,,,,6.7558,3.7558,0.299608,,,,,,
noise_7_Run2_1_absolute.csv,noise,17253,120.0371,27.967479,0.621874,0.230149,0.029734,0.0,0.136653,66.3762,6.6696,182.1613,0.741818,0.0784,31,32.233961,62.499384,1.9389,-1.4232,3.0254,200.6608,100.2724,,,57.52,0.91,34.78,,57.52,2.13,34.15,,57.52,-1.52,36.02,,57.52,-1.52,36.02,,0.0,q1,10.894,0.982684,0.1674,,,,,3.0254,0.0254,0.395456,,,,,,
noise_7_Run3_1_absolute.csv,noise,12979,120.0401,33.263994,0.535167,0.150996,0.082199,0.0,0.077772,56.2103,5.5543,177.5968,0.74173,0.0512,24,34.84032,58.305103,1.6735,-1.0759,2.1577,225.7493,112.7976,,,65.73,-3.65,32.73,,65.73,1.22,28.57,,65.73,1.22,28.57,,65.73,1.22,28.57,,0.0,q1,10.894,0.982683,0.1561,,,,,2.1577,0.8423,0.417816,,,,,,
noise_8_Run1_1_absolute.csv,noise,24257,120.0066,19.488679,0.114453,0.602401,0.032466,0.0,25.639322,61.4036,8.7457,206.9939,0.768612,0.0848,56,28.359179,81.994475,2.8913,-0.4832,7.607,115.9253,36.5668,,,75.17,0.3,16.6,,83.08,2.74,26.08,,75.17,-2.13,21.19,,75.17,-0.91,19.04,,7.91,q2,10.891,0.982693,0.2196,,,,,7.607,4.607,0.264138,,,,,,
noise_8_Run2_1_absolute.csv,noise,13758,120.0029,10.846343,0.096643,0.532272,0.049759,0.0,23.977525,54.3258,9.8991,201.1872,0.759272,0.1234,237,23.421608,159.507497,6.8103,-0.4522,14.0574,68.76,23.8407,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,q1,10.891,0.982694,0.4271,,,,,14.0574,11.0574,0.317303,,,,,,
noise_8_run3_1_absolute.csv,noise,16696,120.0287,49.399304,0.081179,0.290921,0.068157,0.0,7.532964,30.963,3.5431,157.7136,0.73009,0.019,10,39.528786,41.182772,1.0418,0.082,1.0067,239.9976,119.9689,,,43.52,0.3,39.33,,43.52,-0.91,39.46,,43.52,0.3,39.33,,43.52,0.3,39.33,,0.0,q1,10.893,0.982686,0.1103,,,,,1.0067,1.9933,0.519169,,,,,,
noise_Run1_absolute.csv,noise,21306,120.0131,42.797265,0.086435,0.296044,0.069323,0.0,7.138945,31.6099,3.6691,157.7424,0.73402,0.0194,9,39.535616,41.006628,1.0372,-0.0731,1.0053,239.9324,119.9662,,,41.39,1.22,39.46,,41.39,0.0,39.52,,41.39,0.0,39.52,,41.39,-1.22,39.58,,0.0,q1,10.892,0.982691,0.1098,,,,,1.0053,1.9947,0.51947,,,,,,
noise_Run2_absolute.csv,noise,15144,119.9815,49.218492,0.101917,0.276682,0.081524,0.0,4.494311,30.5918,3.5363,157.8885,0.721219,0.0192,10,39.474266,42.195287,1.0689,-0.1334,1.0178,239.963,119.9815,,,40.17,1.22,39.58,,40.17,-1.22,39.54,,40.17,0.0,39.56,,40.17,0.0,39.56,,0.0,q1,10.889,0.9827,0.113,,,,,1.0178,1.9822,0.517902,,,,,,
noise_Run3_absolute.csv,noise,26353,119.9863,48.709695,0.138782,0.258255,0.103733,0.0,2.221642,31.0993,3.7134,158.5244,0.72328,0.0197,6,39.313513,43.989137,1.1189,-0.2252,1.0507,239.9347,119.9484,,,46.87,1.83,38.54,,46.87,-0.61,39.0,,46.87,-0.61,39.0,,46.87,-0.61,39.0,,0.0,q1,10.89,0.982698,0.1178,,,,,1.0507,1.9493,0.514026,,,,,,
Ramp-10_absolute.csv,ramp,10794,10.0056,183.635846,0.0107,0.09928,0.009347,0.029654,53.185948,10.4584,1.6857,14.8612,0.547754,39.1699,4,132.746066,271.084364,2.0421,0.0288,1.7846,20.0111,9.9129,,,205.11,16.43,143.3,,205.11,35.91,134.65,,205.11,-90.69,124.7,,205.11,38.34,129.41,,0.0,q1,0.918,0.999877,0.7135,,,,,,,,1.0,1.0,0.0,,,
Ramp-11_absolute.csv,ramp,8534,9.9602,169.972091,0.00597,0.108189,0.005756,0.029324,182.699263,11.2399,1.6466,14.6751,0.483837,39.5705,3,132.591314,278.445274,2.1,-0.0025,1.7721,19.9203,9.9602,,,263.24,-57.52,113.58,,211.5,90.99,137.46,,290.63,4.56,153.8,,211.5,-38.04,131.48,,79.12,q3,0.914,0.999878,0.7328,,,,,,,,1.0,1.0,0.0,,,
Ramp-12_absolute.csv,ramp,9267,10.0356,171.258782,0.008753,0.106525,0.007403,0.028052,92.332692,11.0751,1.6614,14.6714,0.523753,39.8504,3,132.736969,272.677681,2.0543,0.0186,1.7804,19.9633,9.9277,,,199.03,45.65,116.57,,278.15,-18.87,150.99,,278.15,-83.38,136.82,,196.59,56.6,112.24,,81.56,q2,0.921,0.999876,0.7177,,,,,,,,1.0,1.0,0.0,,,
Ramp-13_absolute.csv,ramp,9546,9.9518,160.279246,0.011587,0.112603,0.011623,0.043023,53.945481,12.1654,1.7238,15.274,0.528335,36.6762,3,133.474764,262.909506,1.9697,-0.0264,1.8517,20.0084,10.0566,,,245.59,60.56,107.79,,229.16,-67.26,145.51,,229.16,-49.0,150.11,,166.46,55.69,105.61,,79.12,q1,0.914,0.999878,0.692,,,,,,,,1.0,1.0,0.0,,,
Ramp-14_absolute.csv,ramp,9513,9.9863,182.211789,0.016212,0.095036,0.012586,0.031304,23.767147,10.2142,1.6802,15.0617,0.496558,38.8601,4,133.000066,265.817715,1.9986,-0.0407,1.8231,19.9727,9.9863,,,259.59,-0.91,148.66,,259.59,58.73,123.35,,215.16,-81.25,124.29,,259.59,23.43,141.77,,44.43,q1,0.917,0.999877,0.6996,,,,,,,,1.0,1.0,0.0,,,
Ramp-15_absolute.csv,ramp,11696,10.0034,185.163689,0.003419,0.111098,0.005337,0.040075,347.194212,11.8275,1.7972,15.3736,0.581889,36.1398,2,134.47512,295.822016,2.1998,-0.0064,1.8918,20.0068,10.0034,,,202.37,-64.82,111.11,,272.37,61.78,146.29,,272.37,56.91,152.87,,202.37,-53.87,108.02,,69.99,q2,0.918,0.999877,0.7786,,,,,,,,1.0,1.0,0.0,,,
Ramp-1_absolute.csv,ramp,10918,9.9835,182.557363,0.002776,0.101259,0.00653,0.045652,245.058738,11.1301,1.7719,15.5791,0.536508,34.8127,4,135.374957,244.314133,1.8047,0.0003,1.9162,19.967,9.9835,,,218.2,-62.39,112.05,,256.54,84.91,141.54,,256.54,21.61,154.8,,218.2,-44.13,117.2,,38.34,q2,0.916,0.999877,0.643,,,,,,,,1.0,1.0,0.0,,,
Ramp-2_absolute.csv,ramp,11104,9.9964,183.840271,0.004763,0.101992,0.003239,0.030884,342.241654,10.6721,1.7172,14.8257,0.581338,38.8786,3,133.190744,276.947754,2.0793,0.0002,1.8042,19.9928,9.9964,,,175.9,-56.6,108.18,,219.72,49.3,148.74,,219.72,62.69,145.5,,175.9,-55.39,102.02,,43.82,q2,0.918,0.999877,0.7289,,,,,,,,1.0,1.0,0.0,,,
Ramp-3_absolute.csv,ramp,10979,10.0191,180.1867,0.004671,0.102041,0.008706,0.041123,123.992436,11.0458,1.7756,15.2486,0.572016,36.5338,3,134.79712,254.711227,1.8896,0.0103,1.896,20.0383,9.928,,,244.37,-19.78,150.32,,244.37,72.73,124.16,,230.37,-69.69,128.1,,244.37,16.74,151.38,,14.0,q1,0.92,0.999876,0.6704,,,,,,,,1.0,1.0,0.0,,,
Ramp-4_absolute.csv,ramp,10323,9.9777,178.710011,0.009875,0.102978,0.008771,0.034572,67.642487,10.9427,1.7205,15.1112,0.530505,37.9216,4,133.845353,279.819809,2.0906,-0.0207,1.824,19.9554,10.0746,,,188.38,50.82,105.41,,286.37,-58.73,147.16,,207.24,-53.87,144.86,,188.38,61.78,110.7,,97.99,q2,0.916,0.999877,0.7365,,,,,,,,1.0,1.0,0.0,,,
Ramp-5_absolute.csv,ramp,12175,10.0205,179.916863,0.001483,0.114933,0.002873,0.042181,1433.819191,12.2471,1.7389,15.5466,0.528234,35.142,3,135.702993,238.938234,1.7607,0.0003,1.9191,19.9589,9.9384,,,208.77,49.3,122.66,,265.98,-16.43,151.81,,265.98,-87.04,139.9,,208.77,54.17,108.99,,57.21,q2,0.92,0.999876,0.6289,,,,,,,,1.0,1.0,0.0,,,
Ramp-6_absolute.csv,ramp,12444,9.9646,164.409252,0.002827,0.120722,0.00625,0.049213,361.189439,13.0548,1.7655,15.5723,0.535367,34.9385,4,134.800739,245.478968,1.8211,-0.0035,1.9149,20.0096,10.045,,,246.81,6.39,149.1,,246.81,-65.43,126.41,,227.94,76.99,122.97,,246.81,-17.96,150.64,,18.87,q1,0.915,0.999878,0.6461,,,,,,,,1.0,1.0,0.0,,,
Ramp-7_absolute.csv,ramp,14787,10.0088,184.037646,0.002525,0.101222,0.005774,0.039211,296.682711,10.8735,1.7861,15.5005,0.529536,35.291,4,135.982176,315.110113,2.3173,-0.0008,1.9387,19.95,10.0088,,,238.59,-58.43,105.91,,236.15,76.69,138.11,,238.59,30.43,151.16,,238.59,-48.69,113.7,,2.43,q1,0.919,0.999876,0.8293,,,,,,,,1.0,1.0,0.0,,,
Ramp-8_absolute.csv,ramp,12624,9.981,178.492662,0.007175,0.110193,0.009164,0.041048,102.076753,11.8165,1.7784,15.3872,0.572949,35.984,3,134.270937,261.114216,1.9447,0.0121,1.8692,19.962,9.981,,,214.55,-35.0,130.63,,214.55,-4.56,144.16,,214.55,91.6,133.55,,181.07,-52.04,116.64,,33.48,q1,0.916,0.999877,0.6872,,,,,,,,1.0,1.0,0.0,,,
Ramp-9_absolute.csv,ramp,10696,10.0037,185.683164,0.002783,0.113188,0.005163,0.04425,429.333892,12.1672,1.7886,15.5972,0.541721,34.8443,4,135.55753,242.365335,1.7879,0.0017,1.9319,20.0075,10.0037,,,231.59,56.3,105.65,,243.15,-80.04,142.31,,243.15,-30.13,152.44,,231.59,53.87,119.47,,11.56,q2,0.918,0.999877,0.6379,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_10_absolute.csv,ramp,11580,3.0225,19.499021,0.086323,0.128095,0.360707,0.203802,0.42122,44.2159,6.9761,27.9027,0.578956,276.2239,61,145.451097,290.113813,1.9946,-0.0331,1.8891,2.5043,1.3817,,,158.25,97.38,102.93,,79.12,24.35,43.89,,79.12,-41.39,57.23,,158.25,-80.34,80.93,,79.12,q4,0.277,0.999989,0.7635,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_11_absolute.csv,ramp,13698,2.9931,22.393086,0.07181,0.125008,0.372705,0.093887,0.169657,41.0496,6.7687,23.9603,0.561961,385.6882,45,146.366873,304.151295,2.078,0.0027,1.8616,2.0441,1.2411,,,129.95,99.51,106.7,,50.82,38.65,48.05,,107.43,-30.74,33.64,,107.43,-107.43,107.43,,79.12,q1,0.275,0.999989,0.8004,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_12_absolute.csv,ramp,12712,2.9893,22.696854,0.049288,0.166859,0.389613,0.090032,0.233082,43.6091,6.5941,23.6136,0.558675,386.7544,43,145.650986,242.021324,1.6617,-0.0114,1.8685,2.2026,1.3373,,,158.25,88.86,92.59,,79.12,32.87,51.0,,79.12,-28.0,47.07,,158.25,-93.73,98.63,,79.12,q1,0.274,0.999989,0.6369,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_13_absolute.csv,ramp,12999,3.0002,22.904945,0.042289,0.232071,0.60519,0.111198,0.17993,65.8988,6.2863,24.3512,0.589953,463.8112,38,146.547779,302.032749,2.061,0.0396,1.8586,2.3079,1.1539,,,108.03,-97.08,100.85,,28.91,-28.91,28.91,,50.21,33.17,46.46,,129.34,92.82,100.85,,100.43,q4,0.275,0.999989,0.7948,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_14_absolute.csv,ramp,13706,2.9914,21.890182,0.075849,0.156757,0.589979,0.064333,0.081146,61.8498,6.7753,25.4342,0.576785,364.6878,53,147.421947,302.588268,2.0525,0.0372,1.8344,2.2618,1.3133,,,85.21,-20.69,37.02,,73.04,47.47,60.19,,73.04,12.17,35.49,,85.21,-38.95,55.12,,12.17,q1,0.275,0.999989,0.7963,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_15_absolute.csv,ramp,11662,3.0012,22.425533,0.087929,0.159858,0.728628,0.072163,0.057112,75.4581,6.3526,24.4862,0.580167,354.4076,37,147.105438,253.518988,1.7234,-0.0338,1.8301,1.9722,1.1147,,,78.82,-20.39,40.31,,78.82,-55.69,66.31,,0.3,0.3,0.3,,79.43,75.78,77.57,,79.12,q4,0.276,0.999989,0.6672,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_1_absolute.csv,ramp,9810,2.9562,19.488702,0.068613,0.144965,0.625568,0.086395,0.071909,65.1554,6.7394,27.037,0.574964,379.4521,56,148.13177,302.534124,2.0423,-0.0425,1.8369,1.9368,1.3252,,,49.3,-27.39,44.76,,29.82,29.82,29.82,,29.82,29.82,29.82,,49.3,-32.26,45.81,,19.48,q1,0.271,0.999989,0.7962,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_2_absolute.csv,ramp,13916,3.0181,20.440904,0.082861,0.076796,0.577333,0.198439,0.133093,62.085,6.9628,25.9357,0.572238,422.2346,56,146.682035,286.929327,1.9561,-0.0043,1.8816,2.0121,1.2216,,,93.12,-93.12,93.12,,93.12,-23.74,35.2,,65.12,24.95,46.77,,144.25,91.91,99.24,,79.12,q4,0.277,0.999989,0.7551,,,,,,,,1.0,1.0,0.0,,,
Ramp-trail2_3_absolute.csv,ramp,13499,2.9632,17.847802,0.060325,0.09524,0.307232,0.140988,0.295298,35.634,7.332,27.0574,0.571697,270.8445,80,146.679585,291.355774,1.9863,0.029,1.8821,2.2965,1.5557,,,112.6,-69.99,80.34,,45.65,-3.04,38.61,,45.65,45.65,45.65,,45.65,27.39,43.15,,66.95,q1,0.272,0.999989,0.7667,,,,,,,,1.0,1.0,0.0,,,
